"í†ï[ñº","ó\éZé¿ê—ëŒî‰ï\(ïîñÂëŒî‰)"
"èëéÆñº","îƒópå`éÆ"
"éñã∆èäñº","All Aegis Group"
"èàóùì˙éû","óﬂòa05îN07åé28ì˙","12:12:20"
"ä˙ä‘","óﬂòa05îN04åé01ì˙","óﬂòa05îN05åé31ì˙",""
"[ï\ëËçs]","ïîñÂ","ä®íËâ»ñ⁄","ó\éZ/é¿ê—/ç∑àŸ","ñ{é–","ñkëÂíJç÷èÍ","à§êºésëççáç÷âë","åKñºésç÷èÍ","îºìcç÷èÍ","èºç„ésç÷èÍ","ã{çËésç÷èÍ","êºìsésç÷èÍ","í√éRésç÷èÍ","â¡ñŒí¨ç÷èÍ","î¸çÏÉåÉCÉìÉ{Å[ÉzÅ[Éã","åßâõÇ›Ç∏ÇŸç÷èÍ","åßâõÇ›Ç∏ÇŸç÷èÍÅiîÑìXÅj","êÁótésç÷èÍ","ìœè¨ñqésç÷èÍ","î¸âSésâŒëíèÍ","Ç›Ç´Ç‚Ç‹ç÷èÍ","ñLâ™ç÷èÍ","ëÂë∫ésç÷èÍ","éáâ_âë","ëÂç„ésç÷èÍÅiñkÅEíﬂå©Åj","ëÂç„ésç÷èÍÅiè¨ó—ÅEíœÅj","çÚå¥ç÷èÍ","à…ê®çLàÊç÷èÍ","óÈé≠ésç÷âë","ñÏèFêÏç÷âë","ïxémã{êπâë","êÅìcésç÷èÍ","ñkã„èBésêºïîç÷èÍ","ñkã„èBêºïîç÷èÍÅié©éÂéñã∆","ìåëÂç„ésç÷èÍ","åéå`í¨âŒëíèÍ","ëÂë‰í¨âŒëíèÍ","ê€í√ésç÷èÍ","éRå`ésç÷èÍ","äŸó—ésç÷èÍ","êÚìÏç„ìÏã§óßâŒëíèÍ","ãﬂç]î™î¶ésç÷èÍ","çÇìáésç÷èÍ","ëÂí√ésç÷èÍ","ñLíÜésç÷èÍ","éOìcésç÷èÍ","í√ìáésç÷èÍ","èºéRésç÷èÍ","ïüéRésç÷èÍ","ìåàıí¨ç÷èÍ","êÂìÏínãÊçLàÊç÷èÍ","â¡êºésç÷èÍ","çsìcésç÷èÍ","ìVãÛäŸ","å‘ñÏí¨ç÷èÍ","çLìáå‡Å@ç‚","ì»ñÿåßìπòH","êVå©è¿ëÂã¥óøã‡èä","äFñÏäÒãèóøã‡èä","à…ì§íÜâõìπ","ñºå√âÆçÇë¨","î˙îiåŒëÂã¥óøã‡èä","ímëΩìπòH","ímëΩä«ì‡ìπòHä«óù","élì˙ésêÖìπéñã∆","à§ímåßçëç€ìWé¶èÍ","éOÉñç™éRÉXÉJÉCÉâÉCÉì","NDKã„èBÅiç≤âÍñ{é–Åj","êÁótéññ±èä","ç≤âÍéññ±èä","ñkïîïÊín","Ç¢Ç»Ç◊ç÷èÍ","ëêí√ésâŒëíèÍ","çbâÍç÷âë","çLìáésç÷èÍ","åŒñkésâŒëíèÍ","èCëPéõìπòH","à…ì§ÉXÉJÉCÉâÉCÉì","à…ê®ìÒå©","êVä|íÀã¥óøã‡èä","ãﬂç]ëÂã¥","çLìáå‡Å@ìVâû","èºìáìπòH","åµñÿ","ã„è\ã„ó¢","ì¸ä‘åSésçLàÊç÷èÍ","ì˙ìcésëíç’èÍ","ìsî_êÏìÏëíç’ÉZÉìÉ^Å[","î™ñÿéRÉoÉCÉpÉX","ó‚êÖìπòH","åoâc1(1)","åoâcÅ@1","îíéR","åoâcÅ@2","åoâcÅ@3","åoâcÅ@4","åoâcÅ@5","ìπòHä«óù","ç÷âëä«óù","ëçñ±","åoóù","î¸âSésç÷èÍ","î¸âSésç÷âë","î¸âSç÷âë","ñkÅEíﬂå©ç÷èÍ","è¨ó—ÅEíœç÷èÍ","ëÂç„íœç÷èÍ","çÚå¥ésç÷èÍ","óÈé≠ésç÷èÍ","ñkã„èBêºïîç÷èÍ","íºï˚ésâŒëíèÍ","ç≤âÍñ{é–","îdíAä÷òA","îdíA","ó‚êÖóøã‡èä","NHK àÆêÏ","NHK éDñy","NHK ïüà‰","èºìáìπòHÅiåFñ{åßìπòHåˆé–","íIå¥ç÷èÍÅiâ™éRåßÅj","êXâ∫â∆","î˙îiåŒëÂã¥óLóøìπòH","ëÂç„ésç÷èÍ","ëÂç„ç÷èÍ","ñ{é–ä«óùÉÅÉìÉe","ímëΩÉTÉ|Å[Ég","à¢ãvî‰óøã‡èä(1)","ÇËÇÒÇ≠Ç§óøã‡èä(1)","èÌääóøã‡èä(1)","ñLãuóøã‡èä(1)","ëÂçÇóøã‡èä(1)","î¸ïlóøã‡èä(1)","îºìcóøã‡èä(1)","ïêñLóøã‡èä(1)","ëÂï{ìåäCóøã‡èä(1)","ìÏímëΩóøã‡èä(1)","îºìcéññ±èä(1)","îºìcíÜâõóøã‡èä(1)","ÇËÇÒÇ≠Ç§ñ{ê¸óøã‡èä(1)","ìåâYímëΩóøã‡èä(1)","ãçìcóøã‡èäÅ@àÍïî(1)","ãçìcóøã‡èäÅ@ñ{ê¸(1)","êºçLê£óøã‡èä(1)","NDKã„èBÅiç≤âÍéññ±èäÅj","î™ëêóøã‡èä(1)","ímëΩä«ì‡ìπòHä«óùâ€","élì˙ésésê∂äàä¬ã´â€","âZîjç÷èÍ","ïüâ™êÖìπéñã∆","éRïêåSç÷èÍ","íºï˚ésç÷èÍ","Ç¢Ç∏Ç›óÏâÄ","çáåv"
"[ñæç◊çs]","éñã∆èä","îÑè„ñﬂÇËçÇ","é¿ê—",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ñæç◊çs]","éñã∆èä","îÑè„ñﬂÇËçÇ","ç∑àŸ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ñæç◊çs]","éñã∆èä","îÑè„äÑñﬂÇµçÇ","ó\éZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ñæç◊çs]","éñã∆èä","îÑè„äÑñﬂÇµçÇ","é¿ê—",150205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150205
"[ñæç◊çs]","éñã∆èä","îÑè„äÑñﬂÇµçÇ","ç∑àŸ",150205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150205
"[ñæç◊çs]","éñã∆èä","ññ±é˚âv","ó\éZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ñæç◊çs]","éñã∆èä","ññ±é˚âv","é¿ê—",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ñæç◊çs]","éñã∆èä","ññ±é˚âv","ç∑àŸ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ñæç◊çs]","éñã∆èä","ÇªÇÃëºâcã∆é˚âv","ó\éZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ñæç◊çs]","éñã∆èä","ÇªÇÃëºâcã∆é˚âv","é¿ê—",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ñæç◊çs]","éñã∆èä","ÇªÇÃëºâcã∆é˚âv","ç∑àŸ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ñæç◊çs]","éñã∆èä","ÇªÇÃëºîÑè„","ó\éZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ñæç◊çs]","éñã∆èä","ÇªÇÃëºîÑè„","é¿ê—",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ñæç◊çs]","éñã∆èä","ÇªÇÃëºîÑè„","ç∑àŸ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ñæç◊çs]","éñã∆èä","îÑè„çÇçáåv","ó\éZ",0,18658384,6293800,7556450,4303494,7000675,4709958,3218000,6803078,697986,0,15138260,6600000,58746390,10150422,4548462,5030926,2619834,2908386,1584734,56760420,27059490,586666,5297600,5918000,3405000,6947346,11881306,12667910,0,19280884,247500,0,2033334,11409723,5117557,10992716,6134840,7003836,25593958,11628024,6818722,5267428,4541166,24867852,1619200,2827458,2318556,7424532,10911562,0,21560000,5610000,10474932,10447800,6970700,135454000,35731300,227808700,112939600,0,660000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
